"Year","Month","MonitoringLocation","SampleDate","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","Prev_ratio","oysteryear","Prev_ep","WTEMP","Lat_Env","Long_Env"
1998,"Jul","EE2.2",1998-07-07,9.4,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,73,3.13636363636364,0.73,1998,0.73,26.7,"38.319420000000001",-76.14587
1998,"Jul","EE3.0",1998-07-09,9.08,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,20,1.75,0.2,1998,0.2,25.3,"38.165320000000001",-76.00854
1998,"Jul","EE3.0",1998-07-09,9.08,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,80,3.14583333333333,0.8,1998,0.8,25.3,"38.165320000000001",-76.00854
1998,"Jul","EE3.0",1998-07-09,9.08,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,100,3.13541666666667,1,1998,0.999999,25.3,"38.165320000000001",-76.00854
1998,"Jul","EE3.1",1998-07-09,9.85,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,90,2.75925925925926,0.9,1998,0.9,25.7,"38.071159999999999",-76.04566
1998,"Jul","EE3.1",1998-07-09,9.85,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,83,3.14,0.83,1998,0.83,25.7,"38.071159999999999",-76.04566
1998,"Jul","EE3.1",1998-07-09,9.85,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,57,2.41176470588235,0.57,1998,0.57,25.7,"38.071159999999999",-76.04566
1998,"Jul","EE3.1",1998-07-09,9.85,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,80,3.41666666666667,0.8,1998,0.8,25.7,"38.071159999999999",-76.04566
1998,"Jul","ET4.2",1998-07-09,7.05,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,43,3.23076923076923,0.43,1998,0.43,25,"38.596419999999995",-76.12821
1998,"Jul","ET4.2",1998-07-09,7.05,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,100,2.98333333333333,1,1998,0.999999,25,"38.596419999999995",-76.12821
1998,"Jul","ET4.2",1998-07-09,7.05,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,40,2.375,0.4,1998,0.4,25,"38.596419999999995",-76.12821
1998,"Jul","ET5.1",1998-07-07,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,73,3.27272727272727,0.73,1998,0.73,27.7,"38.806449999999998",-75.90971
1998,"Jul","ET5.1",1998-07-07,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,83,3.08928571428571,0.83,1998,0.83,27.7,"38.806449999999998",-75.90971
1998,"Jul","ET5.1",1998-07-07,0,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,97,3.37931034482759,0.97,1998,0.97,27.7,"38.806449999999998",-75.90971
1998,"Jul","ET5.2",1998-07-07,6.2,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,83,2.76,0.83,1998,0.83,26.4,"38.395020000000002",-76.11291
1998,"Jul","ET6.2",1998-07-09,3.65,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,43,2.73076923076923,0.43,1998,0.43,25.8,"39.173829999999995",-76.55262
1998,"Jul","LE2.2",1998-07-06,6.99,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,97,3.22413793103448,0.97,1998,0.97,26,"38.091419999999999",-76.36003
1998,"Jul","LE2.2",1998-07-06,6.99,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,83,2.9,0.83,1998,0.83,26,"38.091419999999999",-76.36003
1998,"Jun","CB3.2",1998-06-03,3.53089,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,60,2.69444444444444,0.6,1998,0.6,22.3,"39.083970000000001",-76.18145
1998,"Jun","CB3.2",1998-06-03,3.53089,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,70,2.35714285714286,0.7,1998,0.7,22.3,"39.083970000000001",-76.18145
1998,"Jun","CB3.2",1998-06-03,3.53089,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,33,2.7,0.33,1998,0.33,22.3,"39.083970000000001",-76.18145
1998,"Jun","CB3.2",1998-06-03,3.53089,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,50,3.19642857142857,0.5,1998,0.5,22.3,"39.083970000000001",-76.18145
1998,"Jun","CB3.2",1998-06-03,3.53089,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,57,2.85294117647059,0.57,1998,0.57,22.3,"39.083970000000001",-76.18145
1998,"Jun","CB3.2",1998-06-03,3.53089,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,43,2.80769230769231,0.43,1998,0.43,22.3,"39.083970000000001",-76.18145
1998,"Jun","CB3.2",1998-06-03,3.53089,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,33,3,0.33,1998,0.33,22.3,"39.083970000000001",-76.18145
1998,"Jun","CB3.2",1998-06-03,3.53089,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,50,2.625,0.5,1998,0.5,22.3,"39.083970000000001",-76.18145
1998,"Jun","CB3.2",1998-06-03,3.53089,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,70,3.54166666666667,0.7,1998,0.7,22.3,"39.083970000000001",-76.18145
1998,"Jun","CB3.3W",1998-06-03,6.12406,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,97,4.07692307692308,0.97,1998,0.97,21.3,"38.581240000000001",-76.25159
1998,"Jun","CB3.3W",1998-06-03,6.12406,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,37,2.5,0.37,1998,0.37,21.3,"38.581240000000001",-76.25159
1998,"Jun","CB3.3W",1998-06-03,6.12406,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,50,2.73333333333333,0.5,1998,0.5,21.3,"38.581240000000001",-76.25159
1998,"Jun","CB3.3W",1998-06-03,6.12406,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,87,3.28846153846154,0.87,1998,0.87,21.3,"38.581240000000001",-76.25159
1998,"Jun","CB3.3W",1998-06-03,6.12406,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,90,3.07407407407407,0.9,1998,0.9,21.3,"38.581240000000001",-76.25159
1998,"Jun","CB3.3W",1998-06-03,6.12406,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,97,3.12068965517241,0.97,1998,0.97,21.3,"38.581240000000001",-76.25159
1998,"Jun","CB3.3W",1998-06-03,6.12406,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,67,2.9,0.67,1998,0.67,21.3,"38.581240000000001",-76.25159
1998,"Jun","EE2.2",1998-06-02,7.1,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,73,3.13636363636364,0.73,1998,0.73,23.7,"38.319420000000001",-76.14587
1998,"Jun","EE3.0",1998-06-15,8.89,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,80,3.14583333333333,0.8,1998,0.8,21.7,"38.165320000000001",-76.00854
1998,"Jun","EE3.0",1998-06-15,8.89,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,20,1.75,0.2,1998,0.2,21.7,"38.165320000000001",-76.00854
1998,"Jun","EE3.0",1998-06-15,8.89,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,100,3.13541666666667,1,1998,0.999999,21.7,"38.165320000000001",-76.00854
1998,"Jun","EE3.1",1998-06-03,9.49,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,90,2.75925925925926,0.9,1998,0.9,23.9,"38.071159999999999",-76.04566
1998,"Jun","EE3.1",1998-06-03,9.49,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,83,3.14,0.83,1998,0.83,23.9,"38.071159999999999",-76.04566
1998,"Jun","EE3.1",1998-06-03,9.49,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,80,3.41666666666667,0.8,1998,0.8,23.9,"38.071159999999999",-76.04566
1998,"Jun","EE3.1",1998-06-03,9.49,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,57,2.41176470588235,0.57,1998,0.57,23.9,"38.071159999999999",-76.04566
1998,"Jun","ET4.2",1998-06-17,6.25,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,100,2.98333333333333,1,1998,0.999999,22.8,"38.596419999999995",-76.12821
1998,"Jun","ET4.2",1998-06-17,6.25,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,40,2.375,0.4,1998,0.4,22.8,"38.596419999999995",-76.12821
1998,"Jun","ET4.2",1998-06-17,6.25,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,43,3.23076923076923,0.43,1998,0.43,22.8,"38.596419999999995",-76.12821
1998,"Jun","ET5.1",1998-06-02,0,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,97,3.37931034482759,0.97,1998,0.97,25.7,"38.806449999999998",-75.90971
1998,"Jun","ET5.1",1998-06-02,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,83,3.08928571428571,0.83,1998,0.83,25.7,"38.806449999999998",-75.90971
1998,"Jun","ET5.1",1998-06-02,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,73,3.27272727272727,0.73,1998,0.73,25.7,"38.806449999999998",-75.90971
1998,"Jun","ET5.2",1998-06-02,5.07,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,83,2.76,0.83,1998,0.83,24.1,"38.395020000000002",-76.11291
1998,"Jun","ET6.2",1998-06-15,5.96,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,43,2.73076923076923,0.43,1998,0.43,22.3,"39.173829999999995",-76.55262
1998,"Jun","LE2.2",1998-06-01,4.81,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,97,3.22413793103448,0.97,1998,0.97,22.9,"38.091419999999999",-76.36003
1998,"Jun","LE2.2",1998-06-01,4.81,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,83,2.9,0.83,1998,0.83,22.9,"38.091419999999999",-76.36003
1998,"Mar","CB3.2",1998-03-25,2.52165,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,60,2.69444444444444,0.6,1998,0.6,5.4,"39.083970000000001",-76.18145
1998,"Mar","CB3.2",1998-03-25,2.52165,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,50,3.19642857142857,0.5,1998,0.5,5.4,"39.083970000000001",-76.18145
1998,"Mar","CB3.2",1998-03-25,2.52165,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,33,2.7,0.33,1998,0.33,5.4,"39.083970000000001",-76.18145
1998,"Mar","CB3.2",1998-03-25,2.52165,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,57,2.85294117647059,0.57,1998,0.57,5.4,"39.083970000000001",-76.18145
1998,"Mar","CB3.2",1998-03-25,2.52165,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,70,3.54166666666667,0.7,1998,0.7,5.4,"39.083970000000001",-76.18145
1998,"Mar","CB3.2",1998-03-25,2.52165,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,43,2.80769230769231,0.43,1998,0.43,5.4,"39.083970000000001",-76.18145
1998,"Mar","CB3.2",1998-03-25,2.52165,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,33,3,0.33,1998,0.33,5.4,"39.083970000000001",-76.18145
1998,"Mar","CB3.2",1998-03-25,2.52165,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,50,2.625,0.5,1998,0.5,5.4,"39.083970000000001",-76.18145
1998,"Mar","CB3.2",1998-03-25,2.52165,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,70,2.35714285714286,0.7,1998,0.7,5.4,"39.083970000000001",-76.18145
1998,"Mar","CB3.3W",1998-03-24,3.12,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,90,3.07407407407407,0.9,1998,0.9,5.9,"38.581240000000001",-76.25159
1998,"Mar","CB3.3W",1998-03-24,3.12,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,37,2.5,0.37,1998,0.37,5.9,"38.581240000000001",-76.25159
1998,"Mar","CB3.3W",1998-03-24,3.12,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,97,4.07692307692308,0.97,1998,0.97,5.9,"38.581240000000001",-76.25159
1998,"Mar","CB3.3W",1998-03-24,3.12,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,97,3.12068965517241,0.97,1998,0.97,5.9,"38.581240000000001",-76.25159
1998,"Mar","CB3.3W",1998-03-24,3.12,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,67,2.9,0.67,1998,0.67,5.9,"38.581240000000001",-76.25159
1998,"Mar","CB3.3W",1998-03-24,3.12,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,50,2.73333333333333,0.5,1998,0.5,5.9,"38.581240000000001",-76.25159
1998,"Mar","CB3.3W",1998-03-24,3.12,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,87,3.28846153846154,0.87,1998,0.87,5.9,"38.581240000000001",-76.25159
1998,"Mar","EE2.2",1998-03-25,9.65,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,73,3.13636363636364,0.73,1998,0.73,7.3,"38.319420000000001",-76.14587
1998,"Mar","EE3.0",1998-03-25,8.25,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,20,1.75,0.2,1998,0.2,8.1,"38.165320000000001",-76.00854
1998,"Mar","EE3.0",1998-03-25,8.25,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,80,3.14583333333333,0.8,1998,0.8,8.1,"38.165320000000001",-76.00854
1998,"Mar","EE3.0",1998-03-25,8.25,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,100,3.13541666666667,1,1998,0.999999,8.1,"38.165320000000001",-76.00854
1998,"Mar","EE3.1",1998-03-25,9.46,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,57,2.41176470588235,0.57,1998,0.57,7.6,"38.071159999999999",-76.04566
1998,"Mar","EE3.1",1998-03-25,9.46,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,80,3.41666666666667,0.8,1998,0.8,7.6,"38.071159999999999",-76.04566
1998,"Mar","EE3.1",1998-03-25,9.46,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,90,2.75925925925926,0.9,1998,0.9,7.6,"38.071159999999999",-76.04566
1998,"Mar","EE3.1",1998-03-25,9.46,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,83,3.14,0.83,1998,0.83,7.6,"38.071159999999999",-76.04566
1998,"Mar","ET4.2",1998-03-10,7.56,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,100,2.98333333333333,1,1998,0.999999,8,"38.596419999999995",-76.12821
1998,"Mar","ET4.2",1998-03-10,7.56,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,43,3.23076923076923,0.43,1998,0.43,8,"38.596419999999995",-76.12821
1998,"Mar","ET4.2",1998-03-10,7.56,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,40,2.375,0.4,1998,0.4,8,"38.596419999999995",-76.12821
1998,"Mar","ET5.1",1998-03-11,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,83,3.08928571428571,0.83,1998,0.83,9.7,"38.806449999999998",-75.90971
1998,"Mar","ET5.1",1998-03-11,0,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,97,3.37931034482759,0.97,1998,0.97,9.7,"38.806449999999998",-75.90971
1998,"Mar","ET5.1",1998-03-11,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,73,3.27272727272727,0.73,1998,0.73,9.7,"38.806449999999998",-75.90971
1998,"Mar","ET5.2",1998-03-11,4.48,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,83,2.76,0.83,1998,0.83,8,"38.395020000000002",-76.11291
1998,"Mar","ET6.2",1998-03-25,0,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,43,2.73076923076923,0.43,1998,0.43,8.3,"39.173829999999995",-76.55262
1998,"Mar","LE2.2",1998-03-23,4.22,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,97,3.22413793103448,0.97,1998,0.97,6.7,"38.091419999999999",-76.36003
1998,"Mar","LE2.2",1998-03-23,4.22,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,83,2.9,0.83,1998,0.83,6.7,"38.091419999999999",-76.36003
1998,"May","CB3.2",1998-05-06,1.25322,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,60,2.69444444444444,0.6,1998,0.6,16.1,"39.083970000000001",-76.18145
1998,"May","CB3.2",1998-05-06,1.25322,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,50,2.625,0.5,1998,0.5,16.1,"39.083970000000001",-76.18145
1998,"May","CB3.2",1998-05-06,1.25322,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,57,2.85294117647059,0.57,1998,0.57,16.1,"39.083970000000001",-76.18145
1998,"May","CB3.2",1998-05-06,1.25322,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,70,2.35714285714286,0.7,1998,0.7,16.1,"39.083970000000001",-76.18145
1998,"May","CB3.2",1998-05-06,1.25322,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,33,2.7,0.33,1998,0.33,16.1,"39.083970000000001",-76.18145
1998,"May","CB3.2",1998-05-06,1.25322,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,50,3.19642857142857,0.5,1998,0.5,16.1,"39.083970000000001",-76.18145
1998,"May","CB3.2",1998-05-06,1.25322,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,43,2.80769230769231,0.43,1998,0.43,16.1,"39.083970000000001",-76.18145
1998,"May","CB3.2",1998-05-06,1.25322,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,70,3.54166666666667,0.7,1998,0.7,16.1,"39.083970000000001",-76.18145
1998,"May","CB3.2",1998-05-06,1.25322,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,33,3,0.33,1998,0.33,16.1,"39.083970000000001",-76.18145
1998,"May","CB3.3W",1998-05-05,4.23697,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,67,2.9,0.67,1998,0.67,17,"38.581240000000001",-76.25159
1998,"May","CB3.3W",1998-05-05,4.23697,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,87,3.28846153846154,0.87,1998,0.87,17,"38.581240000000001",-76.25159
1998,"May","CB3.3W",1998-05-05,4.23697,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,37,2.5,0.37,1998,0.37,17,"38.581240000000001",-76.25159
1998,"May","CB3.3W",1998-05-05,4.23697,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,97,4.07692307692308,0.97,1998,0.97,17,"38.581240000000001",-76.25159
1998,"May","CB3.3W",1998-05-05,4.23697,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,90,3.07407407407407,0.9,1998,0.9,17,"38.581240000000001",-76.25159
1998,"May","CB3.3W",1998-05-05,4.23697,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,50,2.73333333333333,0.5,1998,0.5,17,"38.581240000000001",-76.25159
1998,"May","CB3.3W",1998-05-05,4.23697,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,97,3.12068965517241,0.97,1998,0.97,17,"38.581240000000001",-76.25159
1998,"May","EE2.2",1998-05-05,6.49,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,73,3.13636363636364,0.73,1998,0.73,17,"38.319420000000001",-76.14587
1998,"May","EE3.0",1998-05-07,7.62,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,20,1.75,0.2,1998,0.2,20.2,"38.165320000000001",-76.00854
1998,"May","EE3.0",1998-05-07,7.62,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,80,3.14583333333333,0.8,1998,0.8,20.2,"38.165320000000001",-76.00854
1998,"May","EE3.0",1998-05-07,7.62,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,100,3.13541666666667,1,1998,0.999999,20.2,"38.165320000000001",-76.00854
1998,"May","EE3.1",1998-05-07,8.57,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,80,3.41666666666667,0.8,1998,0.8,18.9,"38.071159999999999",-76.04566
1998,"May","EE3.1",1998-05-07,8.57,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,90,2.75925925925926,0.9,1998,0.9,18.9,"38.071159999999999",-76.04566
1998,"May","EE3.1",1998-05-07,8.57,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,83,3.14,0.83,1998,0.83,18.9,"38.071159999999999",-76.04566
1998,"May","EE3.1",1998-05-07,8.57,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,57,2.41176470588235,0.57,1998,0.57,18.9,"38.071159999999999",-76.04566
1998,"May","ET4.2",1998-05-05,4.95,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,43,3.23076923076923,0.43,1998,0.43,17.3,"38.596419999999995",-76.12821
1998,"May","ET4.2",1998-05-05,4.95,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,100,2.98333333333333,1,1998,0.999999,17.3,"38.596419999999995",-76.12821
1998,"May","ET4.2",1998-05-05,4.95,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,40,2.375,0.4,1998,0.4,17.3,"38.596419999999995",-76.12821
1998,"May","ET5.1",1998-05-05,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,73,3.27272727272727,0.73,1998,0.73,20.1,"38.806449999999998",-75.90971
1998,"May","ET5.1",1998-05-05,0,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,97,3.37931034482759,0.97,1998,0.97,20.1,"38.806449999999998",-75.90971
1998,"May","ET5.1",1998-05-05,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,83,3.08928571428571,0.83,1998,0.83,20.1,"38.806449999999998",-75.90971
1998,"May","ET5.2",1998-05-05,5.33,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,83,2.76,0.83,1998,0.83,18,"38.395020000000002",-76.11291
1998,"May","ET6.2",1998-05-07,1.74,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,43,2.73076923076923,0.43,1998,0.43,19.4,"39.173829999999995",-76.55262
1998,"May","LE2.2",1998-05-04,4.48,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,97,3.22413793103448,0.97,1998,0.97,17.3,"38.091419999999999",-76.36003
1998,"May","LE2.2",1998-05-04,4.48,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,83,2.9,0.83,1998,0.83,17.3,"38.091419999999999",-76.36003
1998,"Nov","CB3.2",1998-11-18,11.73694,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,33,2.7,0.33,1999,0.33,11.1,"39.083970000000001",-76.18145
1998,"Nov","CB3.2",1998-11-18,11.73694,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,33,3,0.33,1999,0.33,11.1,"39.083970000000001",-76.18145
1998,"Nov","CB3.2",1998-11-18,11.73694,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,50,2.625,0.5,1999,0.5,11.1,"39.083970000000001",-76.18145
1998,"Nov","CB3.2",1998-11-18,11.73694,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,50,3.19642857142857,0.5,1999,0.5,11.1,"39.083970000000001",-76.18145
1998,"Nov","CB3.2",1998-11-18,11.73694,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,70,3.54166666666667,0.7,1999,0.7,11.1,"39.083970000000001",-76.18145
1998,"Nov","CB3.2",1998-11-18,11.73694,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,57,2.85294117647059,0.57,1999,0.57,11.1,"39.083970000000001",-76.18145
1998,"Nov","CB3.2",1998-11-18,11.73694,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,60,2.69444444444444,0.6,1999,0.6,11.1,"39.083970000000001",-76.18145
1998,"Nov","CB3.2",1998-11-18,11.73694,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,70,2.35714285714286,0.7,1999,0.7,11.1,"39.083970000000001",-76.18145
1998,"Nov","CB3.2",1998-11-18,11.73694,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,43,2.80769230769231,0.43,1999,0.43,11.1,"39.083970000000001",-76.18145
1998,"Nov","EE2.2",1998-11-17,16.09,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,73,3.13636363636364,0.73,1999,0.73,11.3,"38.319420000000001",-76.14587
1998,"Nov","EE3.0",1998-11-18,16.58,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,80,3.14583333333333,0.8,1999,0.8,11.3,"38.165320000000001",-76.00854
