"MonitoringLocation","SampleDate","Depth","Layer","Parameter","MeasureValue","Unit","Latitude","Longitude","Month","Year"
"LE5.1","2010-06-17",1,"S","SALINITY",6.1,"PPT",37.20297,-76.64833,6,2010
"LE5.1","2010-06-17",1,"S","WTEMP",28.3,"DEG C",37.20297,-76.64833,6,2010
"LE5.1","2010-07-07",1,"S","PH",7.7,"SU",37.20297,-76.64833,7,2010
"LE5.1","2010-07-07",1,"S","SALINITY",8.9,"PPT",37.20297,-76.64833,7,2010
"LE5.1","2010-07-07",1,"S","WTEMP",28.9,"DEG C",37.20297,-76.64833,7,2010
"LE5.1","2010-08-03",1,"S","PH",7.7,"SU",37.20297,-76.64833,8,2010
"LE5.1","2010-08-03",1,"S","SALINITY",10.1,"PPT",37.20297,-76.64833,8,2010
"LE5.1","2010-08-03",1,"S","WTEMP",28.1,"DEG C",37.20297,-76.64833,8,2010
"LE5.1","2010-10-05",1,"S","PH",7.6,"SU",37.20297,-76.64833,10,2010
"LE5.1","2010-10-05",1,"S","SALINITY",10.5,"PPT",37.20297,-76.64833,10,2010
"LE5.1","2010-10-05",1,"S","WTEMP",20.6,"DEG C",37.20297,-76.64833,10,2010
"LE5.1","2010-11-02",1,"S","PH",7.8,"SU",37.20297,-76.64833,11,2010
"LE5.1","2010-11-02",1,"S","SALINITY",10.7,"PPT",37.20297,-76.64833,11,2010
"LE5.1","2010-11-02",1,"S","WTEMP",16.2,"DEG C",37.20297,-76.64833,11,2010
"LE5.1","2010-12-09",1,"S","PH",7.7,"SU",37.20297,-76.64833,12,2010
"LE5.1","2010-12-09",1,"S","SALINITY",4,"PPT",37.20297,-76.64833,12,2010
"LE5.1","2010-12-09",1,"S","WTEMP",5.9,"DEG C",37.20297,-76.64833,12,2010
"LE5.1","2011-01-06",1,"S","PH",7.8,"SU",37.20297,-76.64833,1,2011
"LE5.1","2011-01-06",1,"S","SALINITY",6.7,"PPT",37.20297,-76.64833,1,2011
"LE5.1","2011-01-06",1,"S","WTEMP",3.6,"DEG C",37.20297,-76.64833,1,2011
"LE5.1","2011-02-01",1,"S","PH",8,"SU",37.20297,-76.64833,2,2011
"LE5.1","2011-02-01",1,"S","SALINITY",8.6,"PPT",37.20297,-76.64833,2,2011
"LE5.1","2011-02-01",1,"S","WTEMP",3.7,"DEG C",37.20297,-76.64833,2,2011
"LE5.1","2011-03-02",1,"S","PH",7.6,"SU",37.20297,-76.64833,3,2011
"LE5.1","2011-03-02",1,"S","SALINITY",7,"PPT",37.20297,-76.64833,3,2011
"LE5.1","2011-03-02",1,"S","WTEMP",9.9,"DEG C",37.20297,-76.64833,3,2011
"LE5.1","2011-04-06",1,"S","PH",7.7,"SU",37.20297,-76.64833,4,2011
"LE5.1","2011-04-06",1,"S","SALINITY",0.9,"PPT",37.20297,-76.64833,4,2011
"LE5.1","2011-04-06",1,"S","WTEMP",13,"DEG C",37.20297,-76.64833,4,2011
"LE5.1","2011-06-07",1,"S","PH",7.5,"SU",37.20297,-76.64833,6,2011
"LE5.1","2011-06-07",1,"S","SALINITY",2.8,"PPT",37.20297,-76.64833,6,2011
"LE5.1","2011-06-07",1,"S","WTEMP",26.5,"DEG C",37.20297,-76.64833,6,2011
"LE5.1","2011-08-02",1,"S","PH",7.5,"SU",37.20297,-76.64833,8,2011
"LE5.1","2011-08-02",1,"S","SALINITY",7.4,"PPT",37.20297,-76.64833,8,2011
"LE5.1","2011-08-02",1,"S","WTEMP",31.1,"DEG C",37.20297,-76.64833,8,2011
"LE5.1","2011-10-04",1,"S","PH",7.6,"SU",37.20297,-76.64833,10,2011
"LE5.1","2011-10-04",1,"S","SALINITY",3.3,"PPT",37.20297,-76.64833,10,2011
"LE5.1","2011-10-04",1,"S","WTEMP",20.4,"DEG C",37.20297,-76.64833,10,2011
"LE5.1","2011-11-03",1,"S","PH",7.8,"SU",37.20297,-76.64833,11,2011
"LE5.1","2011-11-03",1,"S","SALINITY",5.1,"PPT",37.20297,-76.64833,11,2011
"LE5.1","2011-11-03",1,"S","WTEMP",14.2,"DEG C",37.20297,-76.64833,11,2011
"LE5.1","2011-12-06",1,"S","PH",7.7,"SU",37.20297,-76.64833,12,2011
"LE5.1","2011-12-06",1,"S","SALINITY",4.5,"PPT",37.20297,-76.64833,12,2011
"LE5.1","2011-12-06",1,"S","WTEMP",12.5,"DEG C",37.20297,-76.64833,12,2011
"LE5.1","2012-01-24",1,"S","PH",7.89,"SU",37.20297,-76.64833,1,2012
"LE5.1","2012-01-24",1,"S","SALINITY",1.65,"PPT",37.20297,-76.64833,1,2012
"LE5.1","2012-01-24",1,"S","WTEMP",7.21,"DEG C",37.20297,-76.64833,1,2012
"LE5.1","2012-02-07",1,"S","PH",7.83,"SU",37.20297,-76.64833,2,2012
"LE5.1","2012-02-07",1,"S","SALINITY",2.7,"PPT",37.20297,-76.64833,2,2012
"LE5.1","2012-02-07",1,"S","WTEMP",9.19,"DEG C",37.20297,-76.64833,2,2012
"LE5.1","2012-03-07",1,"S","PH",8.01,"SU",37.20297,-76.64833,3,2012
"LE5.1","2012-03-07",1,"S","SALINITY",0.23,"PPT",37.20297,-76.64833,3,2012
"LE5.1","2012-03-07",1,"S","WTEMP",9.7,"DEG C",37.20297,-76.64833,3,2012
"LE5.1","2012-04-03",1,"S","PH",8,"SU",37.20297,-76.64833,4,2012
"LE5.1","2012-04-03",1,"S","SALINITY",1.84,"PPT",37.20297,-76.64833,4,2012
"LE5.1","2012-04-03",1,"S","WTEMP",17.39,"DEG C",37.20297,-76.64833,4,2012
"LE5.1","2012-05-07",1,"S","PH",7.52,"SU",37.20297,-76.64833,5,2012
"LE5.1","2012-05-07",1,"S","SALINITY",2.8,"PPT",37.20297,-76.64833,5,2012
"LE5.1","2012-05-07",1,"S","WTEMP",21.4,"DEG C",37.20297,-76.64833,5,2012
"LE5.1","2012-06-06",1,"S","PH",7.61,"SU",37.20297,-76.64833,6,2012
"LE5.1","2012-06-06",1,"S","SALINITY",4.47,"PPT",37.20297,-76.64833,6,2012
"LE5.1","2012-06-06",1,"S","WTEMP",23.89,"DEG C",37.20297,-76.64833,6,2012
"LE5.1","2012-07-16",1,"S","PH",7.6,"SU",37.20297,-76.64833,7,2012
"LE5.1","2012-07-16",1,"S","SALINITY",6.14,"PPT",37.20297,-76.64833,7,2012
"LE5.1","2012-07-16",1,"S","WTEMP",29.31,"DEG C",37.20297,-76.64833,7,2012
"LE5.1","2012-08-08",1,"S","PH",7.55,"SU",37.20297,-76.64833,8,2012
"LE5.1","2012-08-08",1,"S","SALINITY",7.21,"PPT",37.20297,-76.64833,8,2012
"LE5.1","2012-08-08",1,"S","WTEMP",29.03,"DEG C",37.20297,-76.64833,8,2012
"LE5.1","2012-10-23",1,"S","PH",7.71,"SU",37.20297,-76.64833,10,2012
"LE5.1","2012-10-23",1,"S","SALINITY",10.64,"PPT",37.20297,-76.64833,10,2012
"LE5.1","2012-10-23",1,"S","WTEMP",18.84,"DEG C",37.20297,-76.64833,10,2012
"LE5.1","2012-12-04",1,"S","PH",7.95,"SU",37.20297,-76.64833,12,2012
"LE5.1","2012-12-04",1,"S","SALINITY",9.26,"PPT",37.20297,-76.64833,12,2012
"LE5.1","2012-12-04",1,"S","WTEMP",10.13,"DEG C",37.20297,-76.64833,12,2012
"LE5.1","2013-01-08",1,"S","PH",8.21,"SU",37.20297,-76.64833,1,2013
"LE5.1","2013-01-08",1,"S","SALINITY",10.3,"PPT",37.20297,-76.64833,1,2013
"LE5.1","2013-01-08",1,"S","WTEMP",6.83,"DEG C",37.20297,-76.64833,1,2013
"LE5.1","2013-03-20",1,"S","PH",7.8,"SU",37.20297,-76.64833,3,2013
"LE5.1","2013-03-20",1,"S","SALINITY",1.27,"PPT",37.20297,-76.64833,3,2013
"LE5.1","2013-03-20",1,"S","WTEMP",9.03,"DEG C",37.20297,-76.64833,3,2013
"LE5.1","2013-04-02",1,"S","PH",7.67,"SU",37.20297,-76.64833,4,2013
"LE5.1","2013-04-02",1,"S","SALINITY",1.95,"PPT",37.20297,-76.64833,4,2013
"LE5.1","2013-04-02",1,"S","WTEMP",10.17,"DEG C",37.20297,-76.64833,4,2013
"LE5.1","2013-05-09",1,"S","PH",7.73,"SU",37.20297,-76.64833,5,2013
"LE5.1","2013-05-09",1,"S","SALINITY",0.55,"PPT",37.20297,-76.64833,5,2013
"LE5.1","2013-05-09",1,"S","WTEMP",18.3,"DEG C",37.20297,-76.64833,5,2013
"LE5.1","2013-06-06",1,"S","PH",7.56,"SU",37.20297,-76.64833,6,2013
"LE5.1","2013-06-06",1,"S","SALINITY",2.94,"PPT",37.20297,-76.64833,6,2013
"LE5.1","2013-06-06",1,"S","WTEMP",24.96,"DEG C",37.20297,-76.64833,6,2013
"LE5.1","2013-07-15",1,"S","PH",7.92,"SU",37.20297,-76.64833,7,2013
"LE5.1","2013-07-15",1,"S","SALINITY",0.33,"PPT",37.20297,-76.64833,7,2013
"LE5.1","2013-07-15",1,"S","WTEMP",29.06,"DEG C",37.20297,-76.64833,7,2013
"LE5.1","2013-08-15",1,"S","PH",7.64,"SU",37.20297,-76.64833,8,2013
"LE5.1","2013-08-15",1,"S","SALINITY",5.79,"PPT",37.20297,-76.64833,8,2013
"LE5.1","2013-08-15",1,"S","WTEMP",27.48,"DEG C",37.20297,-76.64833,8,2013
"LE5.1","2013-09-04",1,"S","PH",7.48,"SU",37.20297,-76.64833,9,2013
"LE5.1","2013-09-04",1,"S","SALINITY",5.97,"PPT",37.20297,-76.64833,9,2013
"LE5.1","2013-09-04",1,"S","WTEMP",27.24,"DEG C",37.20297,-76.64833,9,2013
"LE5.1","2013-10-01",1,"S","PH",7.68,"SU",37.20297,-76.64833,10,2013
"LE5.1","2013-10-01",1,"S","SALINITY",9.72,"PPT",37.20297,-76.64833,10,2013
"LE5.1","2013-10-01",1,"S","WTEMP",21.86,"DEG C",37.20297,-76.64833,10,2013
"LE5.1","2013-11-06",1,"S","PH",7.76,"SU",37.20297,-76.64833,11,2013
"LE5.1","2013-11-06",1,"S","SALINITY",7.9,"PPT",37.20297,-76.64833,11,2013
"LE5.1","2013-11-06",1,"S","WTEMP",15.56,"DEG C",37.20297,-76.64833,11,2013
"LE5.1","2013-12-03",1,"S","PH",7.88,"SU",37.20297,-76.64833,12,2013
"LE5.1","2013-12-03",1,"S","SALINITY",8.3,"PPT",37.20297,-76.64833,12,2013
"LE5.1","2013-12-03",1,"S","WTEMP",8.66,"DEG C",37.20297,-76.64833,12,2013
"LE5.1","2014-02-04",1,"S","PH",7.61,"SU",37.20297,-76.64833,2,2014
"LE5.1","2014-02-04",1,"S","SALINITY",2.9,"PPT",37.20297,-76.64833,2,2014
"LE5.1","2014-02-04",1,"S","WTEMP",3.33,"DEG C",37.20297,-76.64833,2,2014
"LE5.1","2014-03-19",1,"S","PH",7.73,"SU",37.20297,-76.64833,3,2014
"LE5.1","2014-03-19",1,"S","SALINITY",2.01,"PPT",37.20297,-76.64833,3,2014
"LE5.1","2014-03-19",1,"S","WTEMP",7.52,"DEG C",37.20297,-76.64833,3,2014
"LE5.1","2014-04-01",1,"S","PH",7.86,"SU",37.20297,-76.64833,4,2014
"LE5.1","2014-04-01",1,"S","SALINITY",0.58,"PPT",37.20297,-76.64833,4,2014
"LE5.1","2014-04-01",1,"S","WTEMP",10.28,"DEG C",37.20297,-76.64833,4,2014
"LE5.1","2014-05-06",1,"S","PH",8.05,"SU",37.20297,-76.64833,5,2014
"LE5.1","2014-05-06",1,"S","SALINITY",0.09,"PPT",37.20297,-76.64833,5,2014
"LE5.1","2014-05-06",1,"S","WTEMP",18.71,"DEG C",37.20297,-76.64833,5,2014
"LE5.1","2014-06-03",1,"S","PH",7.54,"SU",37.20297,-76.64833,6,2014
"LE5.1","2014-06-03",1,"S","SALINITY",0.69,"PPT",37.20297,-76.64833,6,2014
"LE5.1","2014-06-03",1,"S","WTEMP",23.74,"DEG C",37.20297,-76.64833,6,2014
"LE5.1","2014-07-01",1,"S","PH",7.52,"SU",37.20297,-76.64833,7,2014
"LE5.1","2014-07-01",1,"S","SALINITY",2.97,"PPT",37.20297,-76.64833,7,2014
"LE5.1","2014-07-01",1,"S","WTEMP",28.42,"DEG C",37.20297,-76.64833,7,2014
"LE5.1","2014-08-05",1,"S","PH",7.65,"SU",37.20297,-76.64833,8,2014
"LE5.1","2014-08-05",1,"S","SALINITY",6.5,"PPT",37.20297,-76.64833,8,2014
"LE5.1","2014-08-05",1,"S","WTEMP",26.77,"DEG C",37.20297,-76.64833,8,2014
"LE5.1","2014-09-03",1,"S","PH",7.65,"SU",37.20297,-76.64833,9,2014
"LE5.1","2014-09-03",1,"S","SALINITY",7.33,"PPT",37.20297,-76.64833,9,2014
"LE5.1","2014-09-03",1,"S","WTEMP",28.14,"DEG C",37.20297,-76.64833,9,2014
"LE5.1","2014-10-07",1,"S","PH",7.86,"SU",37.20297,-76.64833,10,2014
"LE5.1","2014-10-07",1,"S","SALINITY",9.09,"PPT",37.20297,-76.64833,10,2014
"LE5.1","2014-10-07",1,"S","WTEMP",21.25,"DEG C",37.20297,-76.64833,10,2014
"LE5.1","2014-11-04",1,"S","PH",7.9,"SU",37.20297,-76.64833,11,2014
"LE5.1","2014-11-04",1,"S","SALINITY",10.23,"PPT",37.20297,-76.64833,11,2014
"LE5.1","2014-11-04",1,"S","WTEMP",14.19,"DEG C",37.20297,-76.64833,11,2014
"LE5.1","2014-12-03",1,"S","PH",7.89,"SU",37.20297,-76.64833,12,2014
"LE5.1","2014-12-03",1,"S","SALINITY",11.31,"PPT",37.20297,-76.64833,12,2014
"LE5.1","2014-12-03",1,"S","WTEMP",9.37,"DEG C",37.20297,-76.64833,12,2014
"LE5.1","2015-02-04",1,"S","PH",8.1,"SU",37.20297,-76.64833,2,2015
"LE5.1","2015-02-04",1,"S","SALINITY",3.98,"PPT",37.20297,-76.64833,2,2015
"LE5.1","2015-02-04",1,"S","WTEMP",4.86,"DEG C",37.20297,-76.64833,2,2015
"LE5.1","2015-03-03",1,"S","PH",8.01,"SU",37.20297,-76.64833,3,2015
"LE5.1","2015-03-03",1,"S","SALINITY",5.81,"PPT",37.20297,-76.64833,3,2015
"LE5.1","2015-03-03",1,"S","WTEMP",2.04,"DEG C",37.20297,-76.64833,3,2015
"LE5.1","2015-04-16",1,"S","PH",7.99,"SU",37.20297,-76.64833,4,2015
"LE5.1","2015-04-16",1,"S","SALINITY",2.12,"PPT",37.20297,-76.64833,4,2015
"LE5.1","2015-04-16",1,"S","WTEMP",16.8,"DEG C",37.20297,-76.64833,4,2015
"LE5.1","2015-05-06",1,"S","PH",8.26,"SU",37.20297,-76.64833,5,2015
"LE5.1","2015-05-06",1,"S","SALINITY",0.26,"PPT",37.20297,-76.64833,5,2015
"LE5.1","2015-05-06",1,"S","WTEMP",18.99,"DEG C",37.20297,-76.64833,5,2015
"LE5.1","2015-06-02",1,"S","PH",7.91,"SU",37.20297,-76.64833,6,2015
"LE5.1","2015-06-02",1,"S","SALINITY",2.4,"PPT",37.20297,-76.64833,6,2015
"LE5.1","2015-06-02",1,"S","WTEMP",26.48,"DEG C",37.20297,-76.64833,6,2015
"LE5.1","2015-07-07",1,"S","PH",7.65,"SU",37.20297,-76.64833,7,2015
"LE5.1","2015-07-07",1,"S","SALINITY",2.91,"PPT",37.20297,-76.64833,7,2015
"LE5.1","2015-07-07",1,"S","WTEMP",28.53,"DEG C",37.20297,-76.64833,7,2015
"LE5.1","2015-08-13",1,"S","PH",7.42,"SU",37.20297,-76.64833,8,2015
"LE5.1","2015-08-13",1,"S","SALINITY",7.49,"PPT",37.20297,-76.64833,8,2015
"LE5.1","2015-08-13",1,"S","WTEMP",27.73,"DEG C",37.20297,-76.64833,8,2015
"LE5.1","2015-09-02",1,"S","PH",7.58,"SU",37.20297,-76.64833,9,2015
"LE5.1","2015-09-02",1,"S","SALINITY",8.19,"PPT",37.20297,-76.64833,9,2015
"LE5.1","2015-09-02",1,"S","WTEMP",27.78,"DEG C",37.20297,-76.64833,9,2015
"LE5.1","2015-11-04",1,"S","PH",7.66,"SU",37.20297,-76.64833,11,2015
"LE5.1","2015-11-04",1,"S","SALINITY",5.06,"PPT",37.20297,-76.64833,11,2015
"LE5.1","2015-11-04",1,"S","WTEMP",16.67,"DEG C",37.20297,-76.64833,11,2015
"LE5.1","2016-02-17",1,"S","PH",7.89,"SU",37.20297,-76.64833,2,2016
"LE5.1","2016-02-17",1,"S","SALINITY",1.2,"PPT",37.20297,-76.64833,2,2016
"LE5.1","2016-02-17",1,"S","WTEMP",4.37,"DEG C",37.20297,-76.64833,2,2016
"LE5.1","2016-03-01",1,"S","PH",7.72,"SU",37.20297,-76.64833,3,2016
"LE5.1","2016-03-01",1,"S","SALINITY",0.07,"PPT",37.20297,-76.64833,3,2016
"LE5.1","2016-03-01",1,"S","WTEMP",9.01,"DEG C",37.20297,-76.64833,3,2016
"LE5.1","2016-05-19",1,"S","PH",7.77,"SU",37.20297,-76.64833,5,2016
"LE5.1","2016-05-19",1,"S","SALINITY",1.31,"PPT",37.20297,-76.64833,5,2016
"LE5.1","2016-05-19",1,"S","WTEMP",19.78,"DEG C",37.20297,-76.64833,5,2016
"LE5.1","2016-06-09",1,"S","PH",7.56,"SU",37.20297,-76.64833,6,2016
"LE5.1","2016-06-09",1,"S","SALINITY",0.27,"PPT",37.20297,-76.64833,6,2016
"LE5.1","2016-06-09",1,"S","WTEMP",25.93,"DEG C",37.20297,-76.64833,6,2016
"LE5.1","2016-07-06",1,"S","PH",7.46,"SU",37.20297,-76.64833,7,2016
"LE5.1","2016-07-06",1,"S","SALINITY",0.9,"PPT",37.20297,-76.64833,7,2016
"LE5.1","2016-07-06",1,"S","WTEMP",27.3,"DEG C",37.20297,-76.64833,7,2016
"LE5.1","2016-08-02",1,"S","PH",7.39,"SU",37.20297,-76.64833,8,2016
"LE5.1","2016-08-02",1,"S","SALINITY",6.22,"PPT",37.20297,-76.64833,8,2016
"LE5.1","2016-08-02",1,"S","WTEMP",30.88,"DEG C",37.20297,-76.64833,8,2016
"LE5.1","2016-09-07",1,"S","PH",7.62,"SU",37.20297,-76.64833,9,2016
"LE5.1","2016-09-07",1,"S","SALINITY",9.89,"PPT",37.20297,-76.64833,9,2016
"LE5.1","2016-09-07",1,"S","WTEMP",26.32,"DEG C",37.20297,-76.64833,9,2016
"LE5.1","2016-10-11",1,"S","PH",7.73,"SU",37.20297,-76.64833,10,2016
"LE5.1","2016-10-11",1,"S","SALINITY",5.34,"PPT",37.20297,-76.64833,10,2016
"LE5.1","2016-10-11",1,"S","WTEMP",20.09,"DEG C",37.20297,-76.64833,10,2016
"LE5.1","2016-11-01",1,"S","PH",7.98,"SU",37.20297,-76.64833,11,2016
"LE5.1","2016-11-01",1,"S","SALINITY",4.12,"PPT",37.20297,-76.64833,11,2016
"LE5.1","2016-11-01",1,"S","WTEMP",17.99,"DEG C",37.20297,-76.64833,11,2016
"LE5.1","2017-01-04",1,"S","PH",8.06,"SU",37.20297,-76.64833,1,2017
"LE5.1","2017-01-04",1,"S","SALINITY",6.97,"PPT",37.20297,-76.64833,1,2017
"LE5.1","2017-01-04",1,"S","WTEMP",8.7,"DEG C",37.20297,-76.64833,1,2017
"LE5.1","2017-02-01",1,"S","PH",8.44,"SU",37.20297,-76.64833,2,2017
"LE5.1","2017-02-01",1,"S","SALINITY",0.56,"PPT",37.20297,-76.64833,2,2017
"LE5.1","2017-02-01",1,"S","WTEMP",7.29,"DEG C",37.20297,-76.64833,2,2017
"LE5.1","2017-03-23",1,"S","PH",8.09,"SU",37.20297,-76.64833,3,2017
"LE5.1","2017-03-23",1,"S","SALINITY",10.25,"PPT",37.20297,-76.64833,3,2017
"LE5.1","2017-03-23",1,"S","WTEMP",9.07,"DEG C",37.20297,-76.64833,3,2017
"LE5.1","2017-04-20",1,"S","PH",7.83,"SU",37.20297,-76.64833,4,2017
"LE5.1","2017-04-20",1,"S","SALINITY",3.44,"PPT",37.20297,-76.64833,4,2017
"LE5.1","2017-04-20",1,"S","WTEMP",19.61,"DEG C",37.20297,-76.64833,4,2017
"LE5.1","2017-06-06",1,"S","PH",7.94,"SU",37.20297,-76.64833,6,2017
"LE5.1","2017-06-06",1,"S","SALINITY",0.77,"PPT",37.20297,-76.64833,6,2017
"LE5.1","2017-06-06",1,"S","WTEMP",25.52,"DEG C",37.20297,-76.64833,6,2017
"LE5.1","2017-07-06",1,"S","PH",7.57,"SU",37.20297,-76.64833,7,2017
"LE5.1","2017-07-06",1,"S","SALINITY",5.94,"PPT",37.20297,-76.64833,7,2017
"LE5.1","2017-07-06",1,"S","WTEMP",28.84,"DEG C",37.20297,-76.64833,7,2017
"LE5.1","2017-08-01",1,"S","PH",7.64,"SU",37.20297,-76.64833,8,2017
"LE5.1","2017-08-01",1,"S","SALINITY",9.22,"PPT",37.20297,-76.64833,8,2017
"LE5.1","2017-08-01",1,"S","WTEMP",27.3,"DEG C",37.20297,-76.64833,8,2017
"LE5.1","2017-09-07",1,"S","PH",7.6,"SU",37.20297,-76.64833,9,2017
"LE5.1","2017-09-07",1,"S","SALINITY",7.55,"PPT",37.20297,-76.64833,9,2017
"LE5.1","2017-09-07",1,"S","WTEMP",25.11,"DEG C",37.20297,-76.64833,9,2017
"LE5.1","2017-10-03",1,"S","PH",7.74,"SU",37.20297,-76.64833,10,2017
"LE5.1","2017-10-03",1,"S","SALINITY",10.72,"PPT",37.20297,-76.64833,10,2017
"LE5.1","2017-10-03",1,"S","WTEMP",23.49,"DEG C",37.20297,-76.64833,10,2017
"LE5.1","2017-11-01",1,"S","PH",7.83,"SU",37.20297,-76.64833,11,2017
"LE5.1","2017-11-01",1,"S","SALINITY",9.92,"PPT",37.20297,-76.64833,11,2017
"LE5.1","2017-11-01",1,"S","WTEMP",17.35,"DEG C",37.20297,-76.64833,11,2017
"LE5.1","2018-01-24",1,"S","PH",8.01,"SU",37.20297,-76.64833,1,2018
"LE5.1","2018-01-24",1,"S","SALINITY",9.09,"PPT",37.20297,-76.64833,1,2018
"LE5.1","2018-01-24",1,"S","WTEMP",5.21,"DEG C",37.20297,-76.64833,1,2018
"LE5.1","2018-02-06",1,"S","PH",7.91,"SU",37.20297,-76.64833,2,2018
"LE5.1","2018-02-06",1,"S","SALINITY",7.19,"PPT",37.20297,-76.64833,2,2018
"LE5.1","2018-02-06",1,"S","WTEMP",5.76,"DEG C",37.20297,-76.64833,2,2018
"LE5.1","2018-03-06",1,"S","PH",7.21,"SU",37.20297,-76.64833,3,2018
"LE5.1","2018-03-06",1,"S","SALINITY",4.94,"PPT",37.20297,-76.64833,3,2018
"LE5.1","2018-03-06",1,"S","WTEMP",9.1,"DEG C",37.20297,-76.64833,3,2018
"LE5.1","2018-04-18",1,"S","PH",7.89,"SU",37.20297,-76.64833,4,2018
"LE5.1","2018-04-18",1,"S","SALINITY",1.9,"PPT",37.20297,-76.64833,4,2018
"LE5.1","2018-04-18",1,"S","WTEMP",15.47,"DEG C",37.20297,-76.64833,4,2018
"LE5.1","2018-05-01",1,"S","PH",7.67,"SU",37.20297,-76.64833,5,2018
"LE5.1","2018-05-01",1,"S","SALINITY",0.08,"PPT",37.20297,-76.64833,5,2018
"LE5.1","2018-05-01",1,"S","WTEMP",17.06,"DEG C",37.20297,-76.64833,5,2018
"LE5.1","2018-06-05",1,"S","PH",7.55,"SU",37.20297,-76.64833,6,2018
"LE5.1","2018-06-05",1,"S","SALINITY",0.24,"PPT",37.20297,-76.64833,6,2018
"LE5.1","2018-06-05",1,"S","WTEMP",26.41,"DEG C",37.20297,-76.64833,6,2018
"LE5.1","2018-07-10",1,"S","PH",7.56,"SU",37.20297,-76.64833,7,2018
"LE5.1","2018-07-10",1,"S","SALINITY",3.84,"PPT",37.20297,-76.64833,7,2018
"LE5.1","2018-07-10",1,"S","WTEMP",28.15,"DEG C",37.20297,-76.64833,7,2018
"LE5.1","2018-08-07",1,"S","PH",7.74,"SU",37.20297,-76.64833,8,2018
"LE5.1","2018-08-07",1,"S","SALINITY",2.08,"PPT",37.20297,-76.64833,8,2018
"LE5.1","2018-08-07",1,"S","WTEMP",29.22,"DEG C",37.20297,-76.64833,8,2018
"LE5.1","2018-09-05",1,"S","PH",7.42,"SU",37.20297,-76.64833,9,2018
"LE5.1","2018-09-05",1,"S","SALINITY",5.8,"PPT",37.20297,-76.64833,9,2018
"LE5.1","2018-09-05",1,"S","WTEMP",30.47,"DEG C",37.20297,-76.64833,9,2018
"LE5.1","2018-10-02",1,"S","PH",7.54,"SU",37.20297,-76.64833,10,2018
"LE5.1","2018-10-02",1,"S","SALINITY",0.11,"PPT",37.20297,-76.64833,10,2018
"LE5.1","2018-10-02",1,"S","WTEMP",24.83,"DEG C",37.20297,-76.64833,10,2018
"LE5.1","2018-11-07",1,"S","PH",7.47,"SU",37.20297,-76.64833,11,2018
"LE5.1","2018-11-07",1,"S","SALINITY",0.73,"PPT",37.20297,-76.64833,11,2018
"LE5.1","2018-11-07",1,"S","WTEMP",16.44,"DEG C",37.20297,-76.64833,11,2018
"LE5.1","2018-12-05",1,"S","PH",7.49,"SU",37.20297,-76.64833,12,2018
"LE5.1","2018-12-05",1,"S","SALINITY",1.16,"PPT",37.20297,-76.64833,12,2018
"LE5.1","2018-12-05",1,"S","WTEMP",8.48,"DEG C",37.20297,-76.64833,12,2018
"LE5.1","2019-01-08",1,"S","PH",7.79,"SU",37.20297,-76.64833,1,2019
"LE5.1","2019-01-08",1,"S","SALINITY",0.06,"PPT",37.20297,-76.64833,1,2019
"LE5.1","2019-01-08",1,"S","WTEMP",9.72,"DEG C",37.20297,-76.64833,1,2019
"LE5.1","2019-02-05",1,"S","PH",7.94,"SU",37.20297,-76.64833,2,2019
"LE5.1","2019-02-05",1,"S","SALINITY",0.14,"PPT",37.20297,-76.64833,2,2019
"LE5.1","2019-02-05",1,"S","WTEMP",5.82,"DEG C",37.20297,-76.64833,2,2019
"LE5.1","2019-03-19",1,"S","PH",7.86,"SU",37.20297,-76.64833,3,2019
"LE5.1","2019-03-19",1,"S","SALINITY",0.57,"PPT",37.20297,-76.64833,3,2019
"LE5.1","2019-03-19",1,"S","WTEMP",11.31,"DEG C",37.20297,-76.64833,3,2019
"LE5.1","2019-04-10",1,"S","PH",8.96,"SU",37.20297,-76.64833,4,2019
"LE5.1","2019-04-10",1,"S","SALINITY",0.63,"PPT",37.20297,-76.64833,4,2019
"LE5.1","2019-04-10",1,"S","WTEMP",16.26,"DEG C",37.20297,-76.64833,4,2019
"LE5.1","2019-05-07",1,"S","PH",7.93,"SU",37.20297,-76.64833,5,2019
"LE5.1","2019-05-07",1,"S","SALINITY",1.17,"PPT",37.20297,-76.64833,5,2019
"LE5.1","2019-05-07",1,"S","WTEMP",22.78,"DEG C",37.20297,-76.64833,5,2019
"LE5.1","2019-06-04",1,"S","PH",7.43,"SU",37.20297,-76.64833,6,2019
"LE5.1","2019-06-04",1,"S","SALINITY",3.16,"PPT",37.20297,-76.64833,6,2019
"LE5.1","2019-06-04",1,"S","WTEMP",26.49,"DEG C",37.20297,-76.64833,6,2019
"LE5.1","2019-07-09",1,"S","PH",7.56,"SU",37.20297,-76.64833,7,2019
"LE5.1","2019-07-09",1,"S","SALINITY",6.9,"PPT",37.20297,-76.64833,7,2019
"LE5.1","2019-07-09",1,"S","WTEMP",29.53,"DEG C",37.20297,-76.64833,7,2019
"LE5.1","2019-08-06",1,"S","PH",7.53,"SU",37.20297,-76.64833,8,2019
"LE5.1","2019-08-06",1,"S","SALINITY",7.37,"PPT",37.20297,-76.64833,8,2019
"LE5.1","2019-08-06",1,"S","WTEMP",28.86,"DEG C",37.20297,-76.64833,8,2019
