"Year","Month","MonitoringLocation","SampleDate","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","oysteryear","WTEMP"
1996,"Apr","CB5.4",1996-04-12,8.5,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"92",1.16,1996,8.1
1996,"Apr","EE2.2",1996-04-29,9.98,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93",2.69642857142857,1996,15.7
1996,"Apr","EE3.0",1996-04-29,10.04,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"97",2.56896551724138,1996,16.3
1996,"Apr","EE3.0",1996-04-29,10.04,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"82",1.97727272727273,1996,16.3
1996,"Apr","EE3.1",1996-04-29,11.02,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"83",2.74,1996,15.9
1996,"Apr","EE3.1",1996-04-29,11.02,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"60",2.27777777777778,1996,15.9
1996,"Apr","EE3.1",1996-04-29,11.02,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"90",2.53703703703704,1996,15.9
1996,"Apr","EE3.1",1996-04-29,11.02,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97",3.17241379310345,1996,15.9
1996,"Apr","ET4.2",1996-04-09,6.66,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"68",0.92,1996,7.7
1996,"Apr","ET4.2",1996-04-09,6.66,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"20",2.58333333333333,1996,7.7
1996,"Apr","ET4.2",1996-04-09,6.66,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"77",2.76086956521739,1996,7.7
1996,"Apr","ET4.2",1996-04-09,6.66,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"73",3.25,1996,7.7
1996,"Apr","ET4.2",1996-04-09,6.66,"VA","October","JAMES RIVER","LONG ROCK",37.8135,-76.7084,"100",1.48,1996,7.7
1996,"Apr","ET4.2",1996-04-09,6.66,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"30",2.44444444444444,1996,7.7
1996,"Apr","ET5.1",1996-04-11,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"63",2.92105263157895,1996,8.9
1996,"Apr","ET5.1",1996-04-11,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"17",2.4,1996,8.9
1996,"Apr","ET5.2",1996-04-11,5.8,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"93",2.33928571428571,1996,8.1
1996,"Apr","ET6.2",1996-04-29,2.78,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"30",2.375,1996,16.4
1996,"Apr","LE2.2",1996-04-08,4.32,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"87",2.57692307692308,1996,8.6
1996,"Apr","LE3.2",1996-04-11,9.5,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"68",1.16,1996,8.6
1996,"Apr","LE3.4",1996-04-11,10.2,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"84",1.96,1996,8.9
1996,"Apr","LE3.4",1996-04-11,10.2,"VA","October","JAMES RIVER","DRY SHOALS",37.061383,-76.603883,"100",2.12,1996,8.9
1996,"Apr","LE3.4",1996-04-11,10.2,"VA","October","RAPPAHANNOCK RIVER","DRUMMOND GROUND",37.643883,-76.466383,"64",1.2,1996,8.9
1996,"Apr","LE3.7",1996-04-11,11.4,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"92",2.04,1996,9.5
1996,"Apr","LE3.7",1996-04-11,11.4,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"84",1.08,1996,9.5
1996,"Apr","LE3.7",1996-04-11,11.4,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.12,1996,9.5
1996,"Apr","LE5.1",1996-04-29,1.1,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"0",0,1996,18.3
1996,"Apr","LE5.2",1996-04-29,8.9,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"95",1.44,1996,16.6
1996,"Apr","LE5.2",1996-04-29,8.9,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"28",0.28,1996,16.6
1996,"Apr","LE5.2",1996-04-29,8.9,"VA","October","JAMES RIVER","POINT OF SHOALS",37.07695,-76.643333,"44",0.52,1996,16.6
1996,"Apr","RET3.1",1996-04-11,0,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"3",0.5,1996,9.4
1996,"Apr","RET3.1",1996-04-11,0,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"4",0.04,1996,9.4
1996,"Apr","RET3.2",1996-04-11,0.4,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"8",0.08,1996,9.6
1996,"Apr","WE4.1",1996-04-11,16,"VA","October","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"100",1.96,1996,8.3
1996,"Aug","CB3.2",1996-08-07,3.47,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"83",2.88,1996,26.1
1996,"Aug","CB3.2",1996-08-07,3.47,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"13",3.5,1996,26.1
1996,"Aug","CB3.2",1996-08-07,3.47,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"83",2.5,1996,26.1
1996,"Aug","CB3.2",1996-08-07,3.47,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"80",2.35416666666667,1996,26.1
1996,"Aug","CB3.2",1996-08-07,3.47,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"67",2.35,1996,26.1
1996,"Aug","CB3.3W",1996-08-06,5.63,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"47",3.25,1996,27.7
1996,"Aug","CB3.3W",1996-08-06,5.63,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"83",2.6,1996,27.7
1996,"Aug","CB3.3W",1996-08-06,5.63,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"50",2.33333333333333,1996,27.7
1996,"Aug","CB3.3W",1996-08-06,5.63,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"47",2.66666666666667,1996,27.7
1996,"Aug","CB3.3W",1996-08-06,5.63,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"67",1.875,1996,27.7
1996,"Aug","CB3.3W",1996-08-06,5.63,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"60",2.86111111111111,1996,27.7
1996,"Aug","CB5.4",1996-08-06,11.6,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"76",0.84,1996,26
1996,"Aug","CB5.4",1996-08-06,11.6,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"92",1.16,1996,26
1996,"Aug","CB5.4",1996-08-06,11.6,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"88",1.28,1996,26
1996,"Aug","EE2.2",1996-08-07,9.78,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93",2.69642857142857,1996,27.7
1996,"Aug","EE3.0",1996-08-28,9.53,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"97",2.56896551724138,1996,26.6
1996,"Aug","EE3.0",1996-08-28,9.53,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"82",1.97727272727273,1996,26.6
1996,"Aug","EE3.1",1996-08-07,10.95,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"83",2.74,1996,26.4
1996,"Aug","EE3.1",1996-08-07,10.95,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97",3.17241379310345,1996,26.4
1996,"Aug","EE3.1",1996-08-07,10.95,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"60",2.27777777777778,1996,26.4
1996,"Aug","EE3.1",1996-08-07,10.95,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"90",2.53703703703704,1996,26.4
1996,"Aug","ET4.2",1996-08-06,6.43,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"77",2.76086956521739,1996,28.4
1996,"Aug","ET4.2",1996-08-06,6.43,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"73",3.25,1996,28.4
1996,"Aug","ET4.2",1996-08-06,6.43,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"20",2.58333333333333,1996,28.4
1996,"Aug","ET4.2",1996-08-06,6.43,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"68",0.92,1996,28.4
1996,"Aug","ET4.2",1996-08-06,6.43,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"30",2.44444444444444,1996,28.4
1996,"Aug","ET4.2",1996-08-06,6.43,"VA","October","JAMES RIVER","LONG ROCK",37.8135,-76.7084,"100",1.48,1996,28.4
1996,"Aug","ET5.1",1996-08-06,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"63",2.92105263157895,1996,28.2
1996,"Aug","ET5.1",1996-08-06,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"17",2.4,1996,28.2
1996,"Aug","ET5.2",1996-08-06,5.69,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"93",2.33928571428571,1996,26.3
1996,"Aug","ET6.2",1996-08-28,3.71,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"30",2.375,1996,26.4
1996,"Aug","LE2.2",1996-08-05,7.93,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"87",2.57692307692308,1996,26.5
1996,"Aug","LE3.2",1996-08-08,11,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"68",1.16,1996,27
1996,"Aug","LE3.4",1996-08-08,11.9,"VA","October","JAMES RIVER","DRY SHOALS",37.061383,-76.603883,"100",2.12,1996,27
1996,"Aug","LE3.4",1996-08-08,11.9,"VA","October","RAPPAHANNOCK RIVER","DRUMMOND GROUND",37.643883,-76.466383,"64",1.2,1996,27
1996,"Aug","LE3.4",1996-08-08,11.9,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"84",1.96,1996,27
1996,"Aug","LE3.7",1996-08-05,14.1,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"92",2.04,1996,27
1996,"Aug","LE3.7",1996-08-05,14.1,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"84",1.08,1996,27
1996,"Aug","LE3.7",1996-08-05,14.1,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.12,1996,27
1996,"Aug","LE5.1",1996-08-20,3,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"0",0,1996,27.3
1996,"Aug","LE5.2",1996-08-20,8.9,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"95",1.44,1996,26.8
1996,"Aug","LE5.2",1996-08-20,8.9,"VA","October","JAMES RIVER","POINT OF SHOALS",37.07695,-76.643333,"44",0.52,1996,26.8
1996,"Aug","LE5.2",1996-08-20,8.9,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"28",0.28,1996,26.8
1996,"Aug","RET3.1",1996-08-08,2.2,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"4",0.04,1996,27.5
1996,"Aug","RET3.1",1996-08-08,2.2,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"3",0.5,1996,27.5
1996,"Aug","RET3.2",1996-08-08,6.6,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"8",0.08,1996,27.3
1996,"Aug","WE4.1",1996-08-05,16.8,"VA","October","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"100",1.96,1996,26.2
1996,"Dec","CB3.2",1996-12-11,0.84,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"13",3.5,1997,5.5
1996,"Dec","CB3.2",1996-12-11,0.84,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"67",2.35,1997,5.5
1996,"Dec","CB3.2",1996-12-11,0.84,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"83",2.88,1997,5.5
1996,"Dec","CB3.2",1996-12-11,0.84,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"80",2.35416666666667,1997,5.5
1996,"Dec","CB3.2",1996-12-11,0.84,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"83",2.5,1997,5.5
1996,"Dec","CB5.4",1996-12-12,9.2,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"88",1.28,1997,7.1
1996,"Dec","CB5.4",1996-12-12,9.2,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"76",0.84,1997,7.1
1996,"Dec","CB5.4",1996-12-12,9.2,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"92",1.16,1997,7.1
1996,"Dec","EE2.2",1996-12-10,8.82,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93",2.69642857142857,1997,5.2
1996,"Dec","EE3.0",1996-12-11,8.04,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"82",1.97727272727273,1997,5
1996,"Dec","EE3.0",1996-12-11,8.04,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"97",2.56896551724138,1997,5
1996,"Dec","EE3.1",1996-12-11,9.53,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"83",2.74,1997,5.8
1996,"Dec","EE3.1",1996-12-11,9.53,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"60",2.27777777777778,1997,5.8
1996,"Dec","EE3.1",1996-12-11,9.53,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97",3.17241379310345,1997,5.8
1996,"Dec","EE3.1",1996-12-11,9.53,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"90",2.53703703703704,1997,5.8
1996,"Dec","ET4.2",1996-12-10,3.89,"VA","October","JAMES RIVER","LONG ROCK",37.8135,-76.7084,"100",1.48,1997,5.6
1996,"Dec","ET4.2",1996-12-10,3.89,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"20",2.58333333333333,1997,5.6
1996,"Dec","ET4.2",1996-12-10,3.89,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"68",0.92,1997,5.6
1996,"Dec","ET4.2",1996-12-10,3.89,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"77",2.76086956521739,1997,5.6
1996,"Dec","ET4.2",1996-12-10,3.89,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"30",2.44444444444444,1997,5.6
1996,"Dec","ET4.2",1996-12-10,3.89,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"73",3.25,1997,5.6
1996,"Dec","ET5.1",1996-12-10,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"17",2.4,1997,5.1
1996,"Dec","ET5.1",1996-12-10,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"63",2.92105263157895,1997,5.1
1996,"Dec","ET5.2",1996-12-10,5.63,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"93",2.33928571428571,1997,5.6
1996,"Dec","ET6.2",1996-12-11,2.27,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"30",2.375,1997,5.4
1996,"Dec","LE3.2",1996-12-05,8.7,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"68",1.16,1997,7.3
1996,"Dec","LE3.4",1996-12-05,11,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"84",1.96,1997,7.8
1996,"Dec","LE3.4",1996-12-05,11,"VA","October","JAMES RIVER","DRY SHOALS",37.061383,-76.603883,"100",2.12,1997,7.8
1996,"Dec","LE3.4",1996-12-05,11,"VA","October","RAPPAHANNOCK RIVER","DRUMMOND GROUND",37.643883,-76.466383,"64",1.2,1997,7.8
1996,"Dec","LE3.7",1996-12-11,12,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"84",1.08,1997,7.1
1996,"Dec","LE3.7",1996-12-11,12,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.12,1997,7.1
1996,"Dec","LE3.7",1996-12-11,12,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"92",2.04,1997,7.1
1996,"Dec","LE5.1",1996-12-10,0.2,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"0",0,1997,6.8
1996,"Dec","LE5.2",1996-12-10,12,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"28",0.28,1997,7
1996,"Dec","LE5.2",1996-12-10,12,"VA","October","JAMES RIVER","POINT OF SHOALS",37.07695,-76.643333,"44",0.52,1997,7
1996,"Dec","LE5.2",1996-12-10,12,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"95",1.44,1997,7
1996,"Dec","RET3.1",1996-12-05,0.3,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"4",0.04,1997,6.3
1996,"Dec","RET3.1",1996-12-05,0.3,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"3",0.5,1997,6.3
1996,"Dec","RET3.2",1996-12-05,4.6,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"8",0.08,1997,7.3
1996,"Dec","WE4.1",1996-12-11,16.4,"VA","October","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"100",1.96,1997,7
1996,"Feb","CB3.2",1996-02-01,0.14,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"13",3.5,1996,1.5
1996,"Feb","CB3.2",1996-02-01,0.14,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"83",2.5,1996,1.5
1996,"Feb","CB3.2",1996-02-01,0.14,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"67",2.35,1996,1.5
1996,"Feb","CB3.2",1996-02-01,0.14,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"83",2.88,1996,1.5
1996,"Feb","CB3.2",1996-02-01,0.14,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"80",2.35416666666667,1996,1.5
1996,"Feb","CB5.4",1996-02-14,12.2,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"88",1.28,1996,0.9
1996,"Feb","CB5.4",1996-02-14,12.2,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"92",1.16,1996,0.9
1996,"Feb","CB5.4",1996-02-14,12.2,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"76",0.84,1996,0.9
1996,"Feb","EE2.2",1996-02-14,10.69,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93",2.69642857142857,1996,0.2
1996,"Feb","EE3.0",1996-02-21,11.87,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"82",1.97727272727273,1996,2.4
1996,"Feb","EE3.0",1996-02-21,11.87,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"97",2.56896551724138,1996,2.4
1996,"Feb","EE3.1",1996-02-21,12.79,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"83",2.74,1996,2.1
1996,"Feb","EE3.1",1996-02-21,12.79,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"60",2.27777777777778,1996,2.1
1996,"Feb","EE3.1",1996-02-21,12.79,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97",3.17241379310345,1996,2.1
1996,"Feb","EE3.1",1996-02-21,12.79,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"90",2.53703703703704,1996,2.1
1996,"Feb","ET4.2",1996-02-15,6.25,"VA","October","JAMES RIVER","LONG ROCK",37.8135,-76.7084,"100",1.48,1996,0.4
1996,"Feb","ET4.2",1996-02-15,6.25,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"68",0.92,1996,0.4
1996,"Feb","ET4.2",1996-02-15,6.25,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"77",2.76086956521739,1996,0.4
1996,"Feb","ET4.2",1996-02-15,6.25,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"73",3.25,1996,0.4
1996,"Feb","ET4.2",1996-02-15,6.25,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"20",2.58333333333333,1996,0.4
1996,"Feb","ET4.2",1996-02-15,6.25,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"30",2.44444444444444,1996,0.4
1996,"Feb","ET5.1",1996-02-12,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"17",2.4,1996,2.7
1996,"Feb","ET5.1",1996-02-12,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"63",2.92105263157895,1996,2.7
1996,"Feb","ET5.2",1996-02-12,8.09,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"93",2.33928571428571,1996,1.2
1996,"Feb","ET6.2",1996-02-21,5.51,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"30",2.375,1996,4.2
1996,"Feb","LE3.2",1996-02-22,10.6,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"68",1.16,1996,3
1996,"Feb","LE3.4",1996-02-22,12.3,"VA","October","JAMES RIVER","DRY SHOALS",37.061383,-76.603883,"100",2.12,1996,2.8
1996,"Feb","LE3.4",1996-02-22,12.3,"VA","October","RAPPAHANNOCK RIVER","DRUMMOND GROUND",37.643883,-76.466383,"64",1.2,1996,2.8
1996,"Feb","LE3.4",1996-02-22,12.3,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"84",1.96,1996,2.8
1996,"Feb","LE3.7",1996-02-14,12.6,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.12,1996,1.5
1996,"Feb","LE3.7",1996-02-14,12.6,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"84",1.08,1996,1.5
1996,"Feb","LE3.7",1996-02-14,12.6,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"92",2.04,1996,1.5
1996,"Feb","LE5.1",1996-02-20,0.1,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"0",0,1996,3.6
1996,"Feb","LE5.2",1996-02-20,5.6,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"28",0.28,1996,3.2
1996,"Feb","LE5.2",1996-02-20,5.6,"VA","October","JAMES RIVER","POINT OF SHOALS",37.07695,-76.643333,"44",0.52,1996,3.2
1996,"Feb","LE5.2",1996-02-20,5.6,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"95",1.44,1996,3.2
1996,"Feb","RET3.1",1996-02-27,0.3,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"4",0.04,1996,8.5
1996,"Feb","RET3.1",1996-02-27,0.3,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"3",0.5,1996,8.5
1996,"Feb","RET3.2",1996-02-27,4.4,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"8",0.08,1996,6.6
1996,"Feb","WE4.1",1996-02-13,17.1,"VA","October","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"100",1.96,1996,1.8
1996,"Jan","CB5.4",1996-01-26,15.2,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"76",0.84,1996,1.5
1996,"Jan","CB5.4",1996-01-26,15.2,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"92",1.16,1996,1.5
1996,"Jan","CB5.4",1996-01-26,15.2,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"88",1.28,1996,1.5
1996,"Jan","EE2.2",1996-01-30,9.08,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93",2.69642857142857,1996,1.1
1996,"Jan","EE3.0",1996-01-25,12.59,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"97",2.56896551724138,1996,3.1
1996,"Jan","EE3.0",1996-01-25,12.59,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"82",1.97727272727273,1996,3.1
1996,"Jan","EE3.1",1996-01-25,14.46,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"83",2.74,1996,3.2
1996,"Jan","EE3.1",1996-01-25,14.46,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"60",2.27777777777778,1996,3.2
1996,"Jan","EE3.1",1996-01-25,14.46,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97",3.17241379310345,1996,3.2
1996,"Jan","EE3.1",1996-01-25,14.46,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"90",2.53703703703704,1996,3.2
1996,"Jan","ET4.2",1996-01-30,1.85,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"77",2.76086956521739,1996,1.6
1996,"Jan","ET4.2",1996-01-30,1.85,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"73",3.25,1996,1.6
1996,"Jan","ET4.2",1996-01-30,1.85,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"30",2.44444444444444,1996,1.6
1996,"Jan","ET4.2",1996-01-30,1.85,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"68",0.92,1996,1.6
1996,"Jan","ET4.2",1996-01-30,1.85,"VA","October","JAMES RIVER","LONG ROCK",37.8135,-76.7084,"100",1.48,1996,1.6
1996,"Jan","ET4.2",1996-01-30,1.85,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"20",2.58333333333333,1996,1.6
